from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
9170168,70168,1,,,,,,45808944-NewtonHighlandsRiverside1,45808944-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808945-NewtonHighlandsRiverside1,45808945-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808946-NewtonHighlandsRiverside1,45808946-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808947-NewtonHighlandsRiverside1,45808947-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808948-NewtonHighlandsRiverside1,45808948-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808949-NewtonHighlandsRiverside1,45808949-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808950-NewtonHighlandsRiverside1,45808950-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808951-NewtonHighlandsRiverside1,45808951-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808952-NewtonHighlandsRiverside1,45808952-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808953-NewtonHighlandsRiverside1,45808953-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808954-NewtonHighlandsRiverside1,45808954-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808955-NewtonHighlandsRiverside1,45808955-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808956-NewtonHighlandsRiverside1,45808956-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808957-NewtonHighlandsRiverside1,45808957-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808958-NewtonHighlandsRiverside1,45808958-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808959-NewtonHighlandsRiverside1,45808959-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808960-NewtonHighlandsRiverside1,45808960-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808961-NewtonHighlandsRiverside1,45808961-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808962-NewtonHighlandsRiverside1,45808962-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808963-NewtonHighlandsRiverside1,45808963-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808964-NewtonHighlandsRiverside1,45808964-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808965-NewtonHighlandsRiverside1,45808965-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808966-NewtonHighlandsRiverside1,45808966-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45808967-NewtonHighlandsRiverside1,45808967-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45806521-NewtonHighlandsRiverside1,45806521-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45806522-NewtonHighlandsRiverside1,45806522-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807164-NewtonHighlandsRiverside1,45807164-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807166-NewtonHighlandsRiverside1,45807166-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807170-NewtonHighlandsRiverside1,45807170-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807171-NewtonHighlandsRiverside1,45807171-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807186-NewtonHighlandsRiverside1,45807186-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807205-NewtonHighlandsRiverside1,45807205-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807208-NewtonHighlandsRiverside1,45807208-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807212-NewtonHighlandsRiverside1,45807212-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807213-NewtonHighlandsRiverside1,45807213-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807214-NewtonHighlandsRiverside1,45807214-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807218-NewtonHighlandsRiverside1,45807218-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807225-NewtonHighlandsRiverside1,45807225-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807226-NewtonHighlandsRiverside1,45807226-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807227-NewtonHighlandsRiverside1,45807227-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807228-NewtonHighlandsRiverside1,45807228-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807229-NewtonHighlandsRiverside1,45807229-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807230-NewtonHighlandsRiverside1,45807230-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807231-NewtonHighlandsRiverside1,45807231-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807232-NewtonHighlandsRiverside1,45807232-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807242-NewtonHighlandsRiverside1,45807242-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807248-NewtonHighlandsRiverside1,45807248-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807249-NewtonHighlandsRiverside1,45807249-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807250-NewtonHighlandsRiverside1,45807250-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807251-NewtonHighlandsRiverside1,45807251-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807252-NewtonHighlandsRiverside1,45807252-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807253-NewtonHighlandsRiverside1,45807253-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807254-NewtonHighlandsRiverside1,45807254-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807255-NewtonHighlandsRiverside1,45807255-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807256-NewtonHighlandsRiverside1,45807256-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807257-NewtonHighlandsRiverside1,45807257-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807258-NewtonHighlandsRiverside1,45807258-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807259-NewtonHighlandsRiverside1,45807259-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807260-NewtonHighlandsRiverside1,45807260-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807261-NewtonHighlandsRiverside1,45807261-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807262-NewtonHighlandsRiverside1,45807262-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807263-NewtonHighlandsRiverside1,45807263-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807264-NewtonHighlandsRiverside1,45807264-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807265-NewtonHighlandsRiverside1,45807265-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807266-NewtonHighlandsRiverside1,45807266-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807267-NewtonHighlandsRiverside1,45807267-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807268-NewtonHighlandsRiverside1,45807268-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807269-NewtonHighlandsRiverside1,45807269-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807270-NewtonHighlandsRiverside1,45807270-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807271-NewtonHighlandsRiverside1,45807271-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807272-NewtonHighlandsRiverside1,45807272-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807273-NewtonHighlandsRiverside1,45807273-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807274-NewtonHighlandsRiverside1,45807274-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807275-NewtonHighlandsRiverside1,45807275-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807276-NewtonHighlandsRiverside1,45807276-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807277-NewtonHighlandsRiverside1,45807277-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807278-NewtonHighlandsRiverside1,45807278-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807279-NewtonHighlandsRiverside1,45807279-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807280-NewtonHighlandsRiverside1,45807280-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807281-NewtonHighlandsRiverside1,45807281-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807282-NewtonHighlandsRiverside1,45807282-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807283-NewtonHighlandsRiverside1,45807283-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807284-NewtonHighlandsRiverside1,45807284-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807285-NewtonHighlandsRiverside1,45807285-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807286-NewtonHighlandsRiverside1,45807286-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807287-NewtonHighlandsRiverside1,45807287-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807288-NewtonHighlandsRiverside1,45807288-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807289-NewtonHighlandsRiverside1,45807289-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807290-NewtonHighlandsRiverside1,45807290-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807291-NewtonHighlandsRiverside1,45807291-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807292-NewtonHighlandsRiverside1,45807292-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807293-NewtonHighlandsRiverside1,45807293-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807294-NewtonHighlandsRiverside1,45807294-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807295-NewtonHighlandsRiverside1,45807295-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807296-NewtonHighlandsRiverside1,45807296-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807297-NewtonHighlandsRiverside1,45807297-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807298-NewtonHighlandsRiverside1,45807298-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807299-NewtonHighlandsRiverside1,45807299-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807300-NewtonHighlandsRiverside1,45807300-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807301-NewtonHighlandsRiverside1,45807301-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807302-NewtonHighlandsRiverside1,45807302-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807303-NewtonHighlandsRiverside1,45807303-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807304-NewtonHighlandsRiverside1,45807304-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807305-NewtonHighlandsRiverside1,45807305-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807306-NewtonHighlandsRiverside1,45807306-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807333-NewtonHighlandsRiverside1,45807333-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807334-NewtonHighlandsRiverside1,45807334-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807335-NewtonHighlandsRiverside1,45807335-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807336-NewtonHighlandsRiverside1,45807336-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807337-NewtonHighlandsRiverside1,45807337-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807338-NewtonHighlandsRiverside1,45807338-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807339-NewtonHighlandsRiverside1,45807339-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807340-NewtonHighlandsRiverside1,45807340-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807341-NewtonHighlandsRiverside1,45807341-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807342-NewtonHighlandsRiverside1,45807342-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807343-NewtonHighlandsRiverside1,45807343-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807344-NewtonHighlandsRiverside1,45807344-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807345-NewtonHighlandsRiverside1,45807345-NewtonHighlandsRiverside2
9170168,70168,1,,,,,,45807346-NewtonHighlandsRiverside1,45807346-NewtonHighlandsRiverside2
925,925,1,,,,,,45683684_1,45683684_2
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1301-AndersonLowell0,CR-Saturday-Fall-20-1301-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1303-AndersonLowell0,CR-Saturday-Fall-20-1303-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1305-AndersonLowell0,CR-Saturday-Fall-20-1305-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1307-AndersonLowell0,CR-Saturday-Fall-20-1307-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1309-AndersonLowell0,CR-Saturday-Fall-20-1309-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1311-AndersonLowell0,CR-Saturday-Fall-20-1311-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1313-AndersonLowell0,CR-Saturday-Fall-20-1313-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Saturday-Fall-20-1315-AndersonLowell0,CR-Saturday-Fall-20-1315-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2301-AndersonLowell0,CR-Sunday-Fall-20-2301-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2303-AndersonLowell0,CR-Sunday-Fall-20-2303-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2305-AndersonLowell0,CR-Sunday-Fall-20-2305-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2307-AndersonLowell0,CR-Sunday-Fall-20-2307-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2309-AndersonLowell0,CR-Sunday-Fall-20-2309-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2311-AndersonLowell0,CR-Sunday-Fall-20-2311-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2313-AndersonLowell0,CR-Sunday-Fall-20-2313-AndersonLowell1
Anderson/ Woburn,Anderson/ Woburn-S,1,,,,,,CR-Sunday-Fall-20-2315-AndersonLowell0,CR-Sunday-Fall-20-2315-AndersonLowell1
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1300-AndersonLowell1,CR-Saturday-Fall-20-1300-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1302-AndersonLowell1,CR-Saturday-Fall-20-1302-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1304-AndersonLowell1,CR-Saturday-Fall-20-1304-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1306-AndersonLowell1,CR-Saturday-Fall-20-1306-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1308-AndersonLowell1,CR-Saturday-Fall-20-1308-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1310-AndersonLowell1,CR-Saturday-Fall-20-1310-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1312-AndersonLowell1,CR-Saturday-Fall-20-1312-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Saturday-Fall-20-1314-AndersonLowell1,CR-Saturday-Fall-20-1314-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2300-AndersonLowell1,CR-Sunday-Fall-20-2300-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2302-AndersonLowell1,CR-Sunday-Fall-20-2302-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2304-AndersonLowell1,CR-Sunday-Fall-20-2304-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2306-AndersonLowell1,CR-Sunday-Fall-20-2306-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2308-AndersonLowell1,CR-Sunday-Fall-20-2308-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2310-AndersonLowell1,CR-Sunday-Fall-20-2310-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2312-AndersonLowell1,CR-Sunday-Fall-20-2312-AndersonLowell2
Anderson/ Woburn-S,Anderson/ Woburn,1,,,,,,CR-Sunday-Fall-20-2314-AndersonLowell1,CR-Sunday-Fall-20-2314-AndersonLowell2
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-107-MRRockport,CR-Weekday-Fall-20-107-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-107-MRRockport,CR-Weekday-Fall-20-107-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-109-MRRockport,CR-Weekday-Fall-20-109-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-109-MRRockport,CR-Weekday-Fall-20-109-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-111-MRRockport,CR-Weekday-Fall-20-111-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-111-MRRockport,CR-Weekday-Fall-20-111-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-127-MRRockport,CR-Weekday-Fall-20-127-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-127-MRRockport,CR-Weekday-Fall-20-127-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-131-MRRockport,CR-Weekday-Fall-20-131-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-131-MRRockport,CR-Weekday-Fall-20-131-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-117-MRRockport,CR-Weekday-Fall-20-117-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-117-MRRockport,CR-Weekday-Fall-20-117-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-123-MRRockport,CR-Weekday-Fall-20-123-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-123-MRRockport,CR-Weekday-Fall-20-123-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-101-MRRockport,CR-Weekday-Fall-20-101-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-101-MRRockport,CR-Weekday-Fall-20-101-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-103-MRRockport,CR-Weekday-Fall-20-103-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-103-MRRockport,CR-Weekday-Fall-20-103-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-105-MRRockport,CR-Weekday-Fall-20-105-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-105-MRRockport,CR-Weekday-Fall-20-105-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-113-MRRockport,CR-Weekday-Fall-20-113-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-113-MRRockport,CR-Weekday-Fall-20-113-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-115-MRRockport,CR-Weekday-Fall-20-115-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-115-MRRockport,CR-Weekday-Fall-20-115-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-129-MRRockport,CR-Weekday-Fall-20-129-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-129-MRRockport,CR-Weekday-Fall-20-129-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-121-MRRockport,CR-Weekday-Fall-20-121-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Weekday-Fall-20-121-MRRockport,CR-Weekday-Fall-20-121-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1101-MRRockport,CR-Saturday-Fall-20-1101-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1101-MRRockport,CR-Saturday-Fall-20-1101-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1103-MRRockport,CR-Saturday-Fall-20-1103-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1103-MRRockport,CR-Saturday-Fall-20-1103-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1105-MRRockport,CR-Saturday-Fall-20-1105-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1105-MRRockport,CR-Saturday-Fall-20-1105-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1107-MRRockport,CR-Saturday-Fall-20-1107-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1107-MRRockport,CR-Saturday-Fall-20-1107-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1109-MRRockport,CR-Saturday-Fall-20-1109-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1109-MRRockport,CR-Saturday-Fall-20-1109-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1111-MRRockport,CR-Saturday-Fall-20-1111-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1111-MRRockport,CR-Saturday-Fall-20-1111-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1113-MRRockport,CR-Saturday-Fall-20-1113-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Saturday-Fall-20-1113-MRRockport,CR-Saturday-Fall-20-1113-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2101-MRRockport,CR-Sunday-Fall-20-2101-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2101-MRRockport,CR-Sunday-Fall-20-2101-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2103-MRRockport,CR-Sunday-Fall-20-2103-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2103-MRRockport,CR-Sunday-Fall-20-2103-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2105-MRRockport,CR-Sunday-Fall-20-2105-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2105-MRRockport,CR-Sunday-Fall-20-2105-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2107-MRRockport,CR-Sunday-Fall-20-2107-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2107-MRRockport,CR-Sunday-Fall-20-2107-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2109-MRRockport,CR-Sunday-Fall-20-2109-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2109-MRRockport,CR-Sunday-Fall-20-2109-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2111-MRRockport,CR-Sunday-Fall-20-2111-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2111-MRRockport,CR-Sunday-Fall-20-2111-MRRockportB1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2113-MRRockport,CR-Sunday-Fall-20-2113-MRRockportC1
Manchester,Manchester-S,1,,,,,,CR-Sunday-Fall-20-2113-MRRockport,CR-Sunday-Fall-20-2113-MRRockportB1
Walpole,Walpole-S,1,,,,,,CR-Saturday-Fall-20-1703-ForgeParkWalpole0,CR-Saturday-Fall-20-1703-ForgeParkWalpole1
Walpole,Walpole-S,1,,,,,,CR-Saturday-Fall-20-1705-ForgeParkWalpole0,CR-Saturday-Fall-20-1705-ForgeParkWalpole1
